,dataset,n,type,volfrac,r,particle_size,cnr,brightness,snr,f_sigma,b_sigma,n_particles
1378,x_train,1378,large,0.55,11,0.2839432540884806,9.525098615752883,120,2.7702440567510744,10,15,39
1379,x_train,1379,large,0.55,9,0.2343834247428436,1.6453690527958822,139,3.771841072051473,10,15,66
1380,x_train,1380,very small,0.55,4,0.9369897419388584,4.286185673688005,63,9.312957882148062,10,15,643
1381,x_train,1381,large,0.55,13,0.3339109254363983,2.0953275443504187,44,9.98141873544812,10,15,26
1382,x_train,1382,very small,0.55,5,0.9194293772204928,3.64061029335021,47,6.4776125610388045,10,15,341
1383,x_train,1383,large,0.55,11,0.7592058364355919,6.822742312517537,109,2.616132349049133,10,15,42
1384,x_train,1384,medium,0.55,7,0.5092305661238504,5.948243839226326,106,8.297084780646482,10,15,135
1385,x_train,1385,large,0.55,8,0.5513585236079239,2.4990407211257715,145,7.906687756109936,10,15,91
1386,x_train,1386,medium,0.55,7,0.9336023860339654,5.993101585522571,60,3.986845331203401,10,15,128
1387,x_train,1387,very small,0.55,4,0.7263985198993019,2.640064613095708,139,4.121868512067492,10,15,635
1388,x_train,1388,large,0.55,10,0.5589808444341176,8.391418493270656,56,9.45771957181042,10,15,55
1389,x_train,1389,very small,0.55,5,0.5685661312642677,3.0689099034778584,76,4.989555492296389,10,15,342
1390,x_train,1390,large,0.55,12,0.8347803586563003,9.99040845783645,86,9.93483120089726,10,15,34
1391,x_train,1391,very small,0.55,4,0.8500366814722338,4.512779081105301,118,9.804971853790434,10,15,642
1392,x_train,1392,very small,0.55,4,0.6417208526191304,6.852518004567823,102,7.235424644856335,10,15,642
1393,x_train,1393,large,0.55,9,0.6725213230592556,7.95547218997617,120,3.770580313686352,10,15,69
1394,x_train,1394,large,0.55,13,0.3803129299291138,8.522047796859994,33,7.988229011549626,10,15,31
1395,x_train,1395,medium,0.55,7,0.4458966124926139,1.5458110996178904,111,8.75039293181364,10,15,134
1396,x_train,1396,very small,0.55,4,0.1099349482414121,9.174044921624343,55,1.9282886786536229,10,15,641
1397,x_train,1397,very small,0.55,5,0.4276651490475066,3.01477715272778,81,3.0589442823461592,10,15,343
1398,x_train,1398,medium,0.55,7,0.2935035019642366,2.8962110648176083,90,2.361713124589504,10,15,133
1399,x_train,1399,very small,0.55,5,0.5605010459012038,5.242671170358935,79,1.3587335636444315,10,15,343
